,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol,DataSource,ATBTechnologyType,ThermalOrRenewableOrStorage,CAPEX(2012$/MW),NSPSCompliant,NOxEmRate(lb/MMBtu),SO2EmRate(lb/MMBtu),Lifetime(years),SO2 Scrubber,CoalType,ECAPEX(2012$/MWH),PlantCategory
218,Freestone Energy Center,55226_G_GT3,55226,G,GT3,4194.0,Combined Cycle,,ERC_REST,Texas,48.0,Freestone,161.0,48161.0,149.0,7196.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03085,0.03085,0.03085,0.03085,,,,,,,,,,,,Natural Gas,55226.0,31.8907,-96.1131,,,,,,,3.419101677638398,117.0,4.0,47.382,15211.382836816363,59.6,0.0,13170.0,3.5999999999999996,28.20385567228591,1,0.0,1,1,0,False,False,False,55226+GT3,,,,,,,,,,,,
219,Freestone Energy Center,55226_G_GT4,55226,G,GT4,4195.0,Combined Cycle,,ERC_REST,Texas,48.0,Freestone,161.0,48161.0,149.0,7196.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03085,0.03085,0.03085,0.03085,,,,,,,,,,,,Natural Gas,55226.0,31.8907,-96.1131,,,,,,,3.419101677638398,117.0,4.0,47.382,15211.382836816363,59.6,0.0,13170.0,3.5999999999999996,28.20385567228591,1,0.0,1,1,0,False,False,False,55226+GT4,,,,,,,,,,,,
220,Freestone Energy Center,55226_G_ST3,55226,G,ST3,,Combined Cycle,,ERC_REST,Texas,48.0,Freestone,161.0,48161.0,177.0,7196.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03113,0.03113,0.03113,0.03113,,,,,,,,,,,,Natural Gas,55226.0,31.8907,-96.1131,,,,,,,3.419101677638398,117.0,4.0,56.286,18069.897732325477,70.8,0.0,13170.0,3.5999999999999996,28.20385567228591,1,0.0,1,1,0,False,False,False,55226+ST3,,,,,,,,,,,,
221,Freestone Energy Center,55226_G_ST6,55226,G,ST6,,Combined Cycle,,ERC_REST,Texas,48.0,Freestone,161.0,48161.0,172.0,7196.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03085,0.03085,0.03085,0.03085,,,,,,,,,,,,Natural Gas,55226.0,31.8907,-96.1131,,,,,,,3.419101677638398,117.0,4.0,54.696,17559.448643841708,68.8,0.0,13170.0,3.5999999999999996,28.20385567228591,1,0.0,1,1,0,False,False,False,55226+ST6,,,,,,,,,,,,
222,Jack County,55230_G_CT1,55230,G,CT1,4236.0,Combined Cycle,,ERC_REST,Texas,48.0,Wise,497.0,48497.0,165.0,7177.0,2006.0,9999,,,N,Natural Gas,,,,DLNB + NH3,SCR,,,,,,,,,0.02244,0.02244,0.02244,0.02244,,,,,,,,,,,,Natural Gas,55230.0,33.101,-97.9574,,,,,,,3.419101677638398,117.0,4.0,52.47,16844.81991996443,66.0,0.0,13170.0,3.5999999999999996,28.138892740410782,1,0.0,1,1,0,False,False,False,55230+CT1,,,,,,,,,,,,
223,Jack County,55230_G_CT2,55230,G,CT2,4237.0,Combined Cycle,,ERC_REST,Texas,48.0,Wise,497.0,48497.0,165.0,7177.0,2006.0,9999,,,N,Natural Gas,,,,DLNB + NH3,SCR,,,,,,,,,0.02244,0.02244,0.02244,0.02244,,,,,,,,,,,,Natural Gas,55230.0,33.101,-97.9574,,,,,,,3.419101677638398,117.0,4.0,52.47,16844.81991996443,66.0,0.0,13170.0,3.5999999999999996,28.138892740410782,1,0.0,1,1,0,False,False,False,55230+CT2,,,,,,,,,,,,
224,Jack County,55230_G_CT3,55230,G,CT3,90582.0,Combined Cycle,,ERC_REST,Texas,48.0,Wise,497.0,48497.0,165.0,7177.0,2011.0,9999,,,N,Natural Gas,,,,DLNB + NH3,SCR,,,,,,,,,0.01015,0.01015,0.01015,0.01015,,,,,,,,,,,,Natural Gas,55230.0,33.101,-97.9574,,,,,,,3.419101677638398,117.0,4.0,52.47,16844.81991996443,66.0,0.0,13170.0,3.5999999999999996,28.138892740410782,1,0.0,1,1,0,False,False,False,55230+CT3,,,,,,,,,,,,
225,Jack County,55230_G_CT4,55230,G,CT4,90583.0,Combined Cycle,,ERC_REST,Texas,48.0,Wise,497.0,48497.0,165.0,7177.0,2011.0,9999,,,N,Natural Gas,,,,DLNB + NH3,SCR,,,,,,,,,0.01015,0.01015,0.01015,0.01015,,,,,,,,,,,,Natural Gas,55230.0,33.101,-97.9574,,,,,,,3.419101677638398,117.0,4.0,52.47,16844.81991996443,66.0,0.0,13170.0,3.5999999999999996,28.138892740410782,1,0.0,1,1,0,False,False,False,55230+CT4,,,,,,,,,,,,
226,Jack County,55230_G_ST1,55230,G,ST1,,Combined Cycle,,ERC_REST,Texas,48.0,Wise,497.0,48497.0,290.5,7177.0,2006.0,9999,,,N,Natural Gas,,,,DLNB + NH3,SCR,2006.0,,,,,,,,0.02244,0.02244,0.02244,0.02244,,,,,,,,,,,,Natural Gas,55230.0,33.101,-97.9574,,,,,,,3.419101677638398,117.0,4.0,92.379,29657.092040907068,116.2,0.0,13170.0,3.5999999999999996,28.138892740410782,1,0.0,1,1,0,False,False,False,55230+ST1,,,,,,,,,,,,
227,Jack County,55230_G_ST2,55230,G,ST2,,Combined Cycle,,ERC_REST,Texas,48.0,Wise,497.0,48497.0,290.5,7177.0,2011.0,9999,,,N,Natural Gas,,,,DLNB + NH3,SCR,2011.0,,,,,,,,0.01015,0.01015,0.01015,0.01015,,,,,,,,,,,,Natural Gas,55230.0,33.101,-97.9574,,,,,,,3.419101677638398,117.0,4.0,92.379,29657.092040907068,116.2,0.0,13170.0,3.5999999999999996,28.138892740410782,1,0.0,1,1,0,False,False,False,55230+ST2,,,,,,,,,,,,
228,Channel Energy Center LLC,55299_G_CTG1,55299,G,CTG1,4477.0,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,185.0,6052.0,2001.0,9999,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.01223,0.01183,0.01223,0.01183,,,,,,,,,,,,Natural Gas,55299.0,29.7189,-95.2319,,,,,,,3.419101677638398,117.0,4.0,58.83,18886.61627389951,74.0,0.0,13170.0,3.5999999999999996,24.292403353067584,1,0.0,1,1,0,False,False,False,55299+CTG1,,,,,,,,,,,,
229,Channel Energy Center LLC,55299_G_CTG2,55299,G,CTG2,4478.0,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,185.0,6052.0,2002.0,9999,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.01223,0.01183,0.01223,0.01183,,,,,,,,,,,,Natural Gas,55299.0,29.7189,-95.2319,,,,,,,3.419101677638398,117.0,4.0,58.83,18886.61627389951,74.0,0.0,13170.0,3.5999999999999996,24.292403353067584,1,0.0,1,1,0,False,False,False,55299+CTG2,,,,,,,,,,,,
230,Channel Energy Center LLC,55299_G_CTG3,55299,G,CTG3,,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,183.0,6052.0,2014.0,9999,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.01223,0.01183,0.01223,0.01183,,,,,,,,,,,,Natural Gas,55299.0,29.7189,-95.2319,,,,,,,3.419101677638398,117.0,4.0,58.194,18682.436638506002,73.2,0.0,13170.0,3.5999999999999996,24.292403353067584,1,0.0,1,1,0,False,False,False,55299+CTG3,,,,,,,,,,,,
231,Channel Energy Center LLC,55299_G_ST-1,55299,G,ST-1,,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,215.0,6052.0,2002.0,9999,,,Y,Natural Gas,,,,NH3,SCR,,,,,,,,,0.01223,0.01183,0.01223,0.01183,,,,,,,,,,,,Natural Gas,55299.0,29.7189,-95.2319,,,,,,,3.419101677638398,117.0,4.0,68.37,21949.310804802135,86.0,0.0,13170.0,3.5999999999999996,24.292403353067584,1,0.0,1,1,0,False,False,False,55299+ST-1,,,,,,,,,,,,
232,Ingleside Cogeneration,55313_G_CTG1,55313,G,CTG1,,Combined Cycle,,ERC_REST,Texas,48.0,San Patricio,409.0,48409.0,155.0,7590.0,1999.0,9999,,,Y,Natural Gas,,,,,,,,,,,,,,0.0692,0.0692,0.0692,0.0692,,,,,,,,,,,,Natural Gas,55313.0,27.882778,-97.242778,,,,,,,3.419101677638398,117.0,4.0,49.29,15823.921742996887,62.0,0.0,13170.0,3.5999999999999996,29.550981733275442,1,0.0,1,1,0,False,False,False,55313+CTG1,,,,,,,,,,,,
233,Ingleside Cogeneration,55313_G_CTG2,55313,G,CTG2,,Combined Cycle,,ERC_REST,Texas,48.0,San Patricio,409.0,48409.0,155.0,7590.0,1999.0,9999,,,Y,Natural Gas,,,,,,,,,,,,,,0.0692,0.0692,0.0692,0.0692,,,,,,,,,,,,Natural Gas,55313.0,27.882778,-97.242778,,,,,,,3.419101677638398,117.0,4.0,49.29,15823.921742996887,62.0,0.0,13170.0,3.5999999999999996,29.550981733275442,1,0.0,1,1,0,False,False,False,55313+CTG2,,,,,,,,,,,,
234,Ingleside Cogeneration,55313_G_STG,55313,G,STG,,Combined Cycle,,ERC_REST,Texas,48.0,San Patricio,409.0,48409.0,150.0,7590.0,1999.0,9999,,,Y,Natural Gas,,,,,,,,,,,,,,0.0692,0.0692,0.0692,0.0692,,,,,,,,,,,,Natural Gas,55313.0,27.882778,-97.242778,,,,,,,3.419101677638398,117.0,4.0,47.7,15313.472654513116,60.0,0.0,13170.0,3.5999999999999996,29.550981733275442,1,0.0,1,1,0,False,False,False,55313+STG,,,,,,,,,,,,
235,Wise County Power LLC,55320_G_GT1,55320,G,GT1,8524.0,Combined Cycle,,ERC_REST,Texas,48.0,Wise,497.0,48497.0,225.0,7398.0,2004.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01943,0.01943,0.01943,0.01943,,,,,,,,,,,,Natural Gas,55320.0,33.0583,-97.9103,,,,,,,3.419101677638398,117.0,4.0,71.55,22970.208981769676,90.0,0.0,13170.0,3.5999999999999996,28.894514211168868,1,0.0,1,1,0,False,False,False,55320+GT1,,,,,,,,,,,,
236,Wise County Power LLC,55320_G_GT2,55320,G,GT2,8526.0,Combined Cycle,,ERC_REST,Texas,48.0,Wise,497.0,48497.0,225.0,7398.0,2004.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01943,0.01943,0.01943,0.01943,,,,,,,,,,,,Natural Gas,55320.0,33.0583,-97.9103,,,,,,,3.419101677638398,117.0,4.0,71.55,22970.208981769676,90.0,0.0,13170.0,3.5999999999999996,28.894514211168868,1,0.0,1,1,0,False,False,False,55320+GT2,,,,,,,,,,,,
237,Wise County Power LLC,55320_G_ST1,55320,G,ST1,,Combined Cycle,,ERC_REST,Texas,48.0,Wise,497.0,48497.0,230.0,7398.0,2004.0,9999,,,N,Natural Gas,,,,DLNB + NH3,SCR,2004.0,,,,,,,,0.01943,0.01943,0.01943,0.01943,,,,,,,,,,,,Natural Gas,55320.0,33.0583,-97.9103,,,,,,,3.419101677638398,117.0,4.0,73.14,23480.658070253445,92.0,0.0,13170.0,3.5999999999999996,28.894514211168868,1,0.0,1,1,0,False,False,False,55320+ST1,,,,,,,,,,,,
238,Baytown Energy Center,55327_G_CTG1,55327,G,CTG1,4097.0,Combined Cycle,,ERC_REST,Texas,48.0,Chambers,71.0,48071.0,165.0,8200.0,2002.0,9999,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.01062,0.01062,0.01062,0.01062,,,,,,,,,,,,Natural Gas,55327.0,29.7731,-94.9019,,,,,,,3.419101677638398,117.0,4.0,52.47,16844.81991996443,66.0,0.0,13170.0,3.5999999999999996,31.636633756634865,1,0.0,1,1,0,False,False,False,55327+CTG1,,,,,,,,,,,,
239,Baytown Energy Center,55327_G_CTG2,55327,G,CTG2,4098.0,Combined Cycle,,ERC_REST,Texas,48.0,Chambers,71.0,48071.0,165.0,8200.0,2002.0,9999,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.01062,0.01062,0.01062,0.01062,,,,,,,,,,,,Natural Gas,55327.0,29.7731,-94.9019,,,,,,,3.419101677638398,117.0,4.0,52.47,16844.81991996443,66.0,0.0,13170.0,3.5999999999999996,31.636633756634865,1,0.0,1,1,0,False,False,False,55327+CTG2,,,,,,,,,,,,
240,Baytown Energy Center,55327_G_CTG3,55327,G,CTG3,4099.0,Combined Cycle,,ERC_REST,Texas,48.0,Chambers,71.0,48071.0,165.0,8200.0,2002.0,9999,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.01062,0.01062,0.01062,0.01062,,,,,,,,,,,,Natural Gas,55327.0,29.7731,-94.9019,,,,,,,3.419101677638398,117.0,4.0,52.47,16844.81991996443,66.0,0.0,13170.0,3.5999999999999996,31.636633756634865,1,0.0,1,1,0,False,False,False,55327+CTG3,,,,,,,,,,,,
241,Baytown Energy Center,55327_G_STG1,55327,G,STG1,,Combined Cycle,,ERC_REST,Texas,48.0,Chambers,71.0,48071.0,275.0,8200.0,2002.0,9999,,,Y,Natural Gas,,,,,SCR,2002.0,,,,,,,,0.01062,0.01062,0.01062,0.01062,,,,,,,,,,,,Natural Gas,55327.0,29.7731,-94.9019,,,,,,,3.419101677638398,117.0,4.0,87.45,28074.69986660738,110.0,0.0,13170.0,3.5999999999999996,31.636633756634865,1,0.0,1,1,0,False,False,False,55327+STG1,,,,,,,,,,,,
242,Brazos Valley Generating Facility,55357_G_CTG1,55357,G,CTG1,4543.0,Combined Cycle,,ERC_REST,Texas,48.0,Fort Bend,157.0,48157.0,166.0,7093.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2003.0,,,,,,,,0.01306,0.01306,0.01306,0.01306,,,,,,,,,,,,Natural Gas,55357.0,29.4731,-95.6244,,,,,,,3.419101677638398,117.0,4.0,52.788000000000004,16946.909737661183,66.4,0.0,13170.0,3.5999999999999996,27.851688199489153,1,0.0,1,1,0,False,False,False,55357+CTG1,,,,,,,,,,,,
243,Brazos Valley Generating Facility,55357_G_CTG2,55357,G,CTG2,4544.0,Combined Cycle,,ERC_REST,Texas,48.0,Fort Bend,157.0,48157.0,166.0,7093.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2003.0,,,,,,,,0.01306,0.01306,0.01306,0.01306,,,,,,,,,,,,Natural Gas,55357.0,29.4731,-95.6244,,,,,,,3.419101677638398,117.0,4.0,52.788000000000004,16946.909737661183,66.4,0.0,13170.0,3.5999999999999996,27.851688199489153,1,0.0,1,1,0,False,False,False,55357+CTG2,,,,,,,,,,,,
244,Brazos Valley Generating Facility,55357_G_STG1,55357,G,STG1,,Combined Cycle,,ERC_REST,Texas,48.0,Fort Bend,157.0,48157.0,193.0,7093.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2003.0,,,,,,,,0.01306,0.01306,0.01306,0.01306,,,,,,,,,,,,Natural Gas,55357.0,29.4731,-95.6244,,,,,,,3.419101677638398,117.0,4.0,61.374,19703.334815473543,77.2,0.0,13170.0,3.5999999999999996,27.851688199489153,1,0.0,1,1,0,False,False,False,55357+STG1,,,,,,,,,,,,
245,Deer Park Energy Center,55464_G_CTG1,55464,G,CTG1,4821.0,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,169.8,5703.0,2003.0,9999,,,Y,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00865,0.00865,0.00865,0.00865,,,,,,,,,,,,Natural Gas,55464.0,29.713414,-95.134508,,,,,,,3.419101677638398,117.0,4.0,53.9964,17334.851044908846,67.92,0.0,13170.0,3.5999999999999996,23.09913686757178,1,0.0,1,1,0,False,False,False,55464+CTG1,,,,,,,,,,,,
246,Deer Park Energy Center,55464_G_CTG2,55464,G,CTG2,4822.0,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,169.8,5703.0,2003.0,9999,,,Y,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00865,0.00865,0.00865,0.00865,,,,,,,,,,,,Natural Gas,55464.0,29.713414,-95.134508,,,,,,,3.419101677638398,117.0,4.0,53.9964,17334.851044908846,67.92,0.0,13170.0,3.5999999999999996,23.09913686757178,1,0.0,1,1,0,False,False,False,55464+CTG2,,,,,,,,,,,,
247,Deer Park Energy Center,55464_G_CTG3,55464,G,CTG3,4823.0,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,169.8,5703.0,2004.0,9999,,,Y,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00865,0.00865,0.00865,0.00865,,,,,,,,,,,,Natural Gas,55464.0,29.713414,-95.134508,,,,,,,3.419101677638398,117.0,4.0,53.9964,17334.851044908846,67.92,0.0,13170.0,3.5999999999999996,23.09913686757178,1,0.0,1,1,0,False,False,False,55464+CTG3,,,,,,,,,,,,
248,Deer Park Energy Center,55464_G_CTG4,55464,G,CTG4,4824.0,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,169.8,5703.0,2004.0,9999,,,Y,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00865,0.00865,0.00865,0.00865,,,,,,,,,,,,Natural Gas,55464.0,29.713414,-95.134508,,,,,,,3.419101677638398,117.0,4.0,53.9964,17334.851044908846,67.92,0.0,13170.0,3.5999999999999996,23.09913686757178,1,0.0,1,1,0,False,False,False,55464+CTG4,,,,,,,,,,,,
249,Deer Park Energy Center,55464_G_CTG6,55464,G,CTG6,90258.0,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,154.8,5703.0,2014.0,9999,,,Y,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00865,0.00865,0.00865,0.00865,,,,,,,,,,,,Natural Gas,55464.0,29.713414,-95.134508,,,,,,,3.419101677638398,117.0,4.0,49.226400000000005,15803.503779457538,61.92000000000001,0.0,13170.0,3.5999999999999996,23.09913686757178,1,0.0,1,1,0,False,False,False,55464+CTG6,,,,,,,,,,,,
250,Deer Park Energy Center,55464_G_STG1,55464,G,STG1,,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,282.0,5703.0,2004.0,9999,,,Y,Natural Gas,,,,DLNB,SCR,2003.0,,,,,,,,0.00865,0.00865,0.00865,0.00865,,,,,,,,,,,,Natural Gas,55464.0,29.713414,-95.134508,,,,,,,3.419101677638398,117.0,4.0,89.676,28789.32859048466,112.80000000000001,0.0,13170.0,3.5999999999999996,23.09913686757178,1,0.0,1,1,0,False,False,False,55464+STG1,,,,,,,,,,,,
251,Green Power 2,55470_G_ST1,55470,G,ST1,,Combined Cycle,,ERC_REST,Texas,48.0,Galveston,167.0,48167.0,110.0,7590.0,2003.0,9999,,,Y,Natural Gas,,,,DLNB,SCR,2003.0,,,,,,,,0.01042,0.01042,0.01042,0.01042,,,,,,,,,,,,Natural Gas,55470.0,29.378097,-94.932773,,,,,,,3.419101677638398,117.0,4.0,34.980000000000004,11229.879946642952,44.0,0.0,13170.0,3.5999999999999996,29.550981733275442,1,0.0,1,1,0,False,False,False,55470+ST1,,,,,,,,,,,,
252,Green Power 2,55470_G_ST805,55470,G,ST805,,Combined Cycle,,ERC_REST,Texas,48.0,Galveston,167.0,48167.0,241.5,7590.0,2009.0,9999,,,Y,Natural Gas,,,,DLNB,SCR,2003.0,,,,,,,,0.01042,0.01042,0.01042,0.01042,,,,,,,,,,,,Natural Gas,55470.0,29.378097,-94.932773,,,,,,,3.419101677638398,117.0,4.0,76.797,24654.69097376612,96.60000000000001,0.0,13170.0,3.5999999999999996,29.550981733275442,1,0.0,1,1,0,False,False,False,55470+ST805,,,,,,,,,,,,
253,Green Power 2,55470_G_TR1,55470,G,TR1,4843.0,Combined Cycle,,ERC_REST,Texas,48.0,Galveston,167.0,48167.0,158.0,7590.0,2003.0,9999,,,Y,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01042,0.01042,0.01042,0.01042,,,,,,,,,,,,Natural Gas,55470.0,29.378097,-94.932773,,,,,,,3.419101677638398,117.0,4.0,50.244,16130.19119608715,63.2,0.0,13170.0,3.5999999999999996,29.550981733275442,1,0.0,1,1,0,False,False,False,55470+TR1,,,,,,,,,,,,
254,Green Power 2,55470_G_TR2,55470,G,TR2,4844.0,Combined Cycle,,ERC_REST,Texas,48.0,Galveston,167.0,48167.0,158.0,7590.0,2003.0,9999,,,Y,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01042,0.01042,0.01042,0.01042,,,,,,,,,,,,Natural Gas,55470.0,29.378097,-94.932773,,,,,,,3.419101677638398,117.0,4.0,50.244,16130.19119608715,63.2,0.0,13170.0,3.5999999999999996,29.550981733275442,1,0.0,1,1,0,False,False,False,55470+TR2,,,,,,,,,,,,
255,Green Power 2,55470_G_TR3,55470,G,TR3,4845.0,Combined Cycle,,ERC_REST,Texas,48.0,Galveston,167.0,48167.0,158.0,7590.0,2003.0,9999,,,Y,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01042,0.01042,0.01042,0.01042,,,,,,,,,,,,Natural Gas,55470.0,29.378097,-94.932773,,,,,,,3.419101677638398,117.0,4.0,50.244,16130.19119608715,63.2,0.0,13170.0,3.5999999999999996,29.550981733275442,1,0.0,1,1,0,False,False,False,55470+TR3,,,,,,,,,,,,
256,Forney Energy Center,55480_G_ST1,55480,G,ST1,,Combined Cycle,,ERC_REST,Texas,48.0,Kaufman,257.0,48257.0,415.0,7610.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03304,0.03304,0.03304,0.03304,,,,,,,,,,,,Natural Gas,55480.0,32.7563,-96.4916,,,,,,,3.419101677638398,117.0,4.0,131.97,42367.27434415295,166.0,0.0,13170.0,3.5999999999999996,29.619363766828208,1,0.0,1,1,0,False,False,False,55480+ST1,,,,,,,,,,,,
257,Forney Energy Center,55480_G_ST2,55480,G,ST2,,Combined Cycle,,ERC_REST,Texas,48.0,Kaufman,257.0,48257.0,415.0,7610.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03179,0.03179,0.03179,0.03179,,,,,,,,,,,,Natural Gas,55480.0,32.7563,-96.4916,,,,,,,3.419101677638398,117.0,4.0,131.97,42367.27434415295,166.0,0.0,13170.0,3.5999999999999996,29.619363766828208,1,0.0,1,1,0,False,False,False,55480+ST2,,,,,,,,,,,,
258,Forney Energy Center,55480_G_U1,55480,G,U1,4853.0,Combined Cycle,,ERC_REST,Texas,48.0,Kaufman,257.0,48257.0,168.0,7610.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03304,0.03304,0.03304,0.03304,,,,,,,,,,,,Natural Gas,55480.0,32.7563,-96.4916,,,,,,,3.419101677638398,117.0,4.0,53.424,17151.089373054692,67.2,0.0,13170.0,3.5999999999999996,29.619363766828208,1,0.0,1,1,0,False,False,False,55480+U1,,,,,,,,,,,,
259,Forney Energy Center,55480_G_U2,55480,G,U2,4854.0,Combined Cycle,,ERC_REST,Texas,48.0,Kaufman,257.0,48257.0,168.0,7610.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03304,0.03304,0.03304,0.03304,,,,,,,,,,,,Natural Gas,55480.0,32.7563,-96.4916,,,,,,,3.419101677638398,117.0,4.0,53.424,17151.089373054692,67.2,0.0,13170.0,3.5999999999999996,29.619363766828208,1,0.0,1,1,0,False,False,False,55480+U2,,,,,,,,,,,,
260,Forney Energy Center,55480_G_U3,55480,G,U3,4855.0,Combined Cycle,,ERC_REST,Texas,48.0,Kaufman,257.0,48257.0,168.0,7610.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03304,0.03304,0.03304,0.03304,,,,,,,,,,,,Natural Gas,55480.0,32.7563,-96.4916,,,,,,,3.419101677638398,117.0,4.0,53.424,17151.089373054692,67.2,0.0,13170.0,3.5999999999999996,29.619363766828208,1,0.0,1,1,0,False,False,False,55480+U3,,,,,,,,,,,,
261,Forney Energy Center,55480_G_U4,55480,G,U4,4856.0,Combined Cycle,,ERC_REST,Texas,48.0,Kaufman,257.0,48257.0,168.0,7610.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03179,0.03179,0.03179,0.03179,,,,,,,,,,,,Natural Gas,55480.0,32.7563,-96.4916,,,,,,,3.419101677638398,117.0,4.0,53.424,17151.089373054692,67.2,0.0,13170.0,3.5999999999999996,29.619363766828208,1,0.0,1,1,0,False,False,False,55480+U4,,,,,,,,,,,,
262,Forney Energy Center,55480_G_U5,55480,G,U5,4857.0,Combined Cycle,,ERC_REST,Texas,48.0,Kaufman,257.0,48257.0,168.0,7610.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03179,0.03179,0.03179,0.03179,,,,,,,,,,,,Natural Gas,55480.0,32.7563,-96.4916,,,,,,,3.419101677638398,117.0,4.0,53.424,17151.089373054692,67.2,0.0,13170.0,3.5999999999999996,29.619363766828208,1,0.0,1,1,0,False,False,False,55480+U5,,,,,,,,,,,,
263,Forney Energy Center,55480_G_U6,55480,G,U6,4858.0,Combined Cycle,,ERC_REST,Texas,48.0,Kaufman,257.0,48257.0,168.0,7610.0,2003.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03179,0.03179,0.03179,0.03179,,,,,,,,,,,,Natural Gas,55480.0,32.7563,-96.4916,,,,,,,3.419101677638398,117.0,4.0,53.424,17151.089373054692,67.2,0.0,13170.0,3.5999999999999996,29.619363766828208,1,0.0,1,1,0,False,False,False,55480+U6,,,,,,,,,,,,
264,Hidalgo Energy Center,55545_G_CTG1,55545,G,CTG1,3171.0,Combined Cycle,,ERC_REST,Texas,48.0,Hidalgo,215.0,48215.0,149.0,7288.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03545,0.03545,0.03545,0.03545,,,,,,,,,,,,Natural Gas,55545.0,26.34172,-98.175759,,,,,,,3.419101677638398,117.0,4.0,47.382,15211.382836816363,59.6,0.0,13170.0,3.5999999999999996,28.518413026628643,1,0.0,1,1,0,False,False,False,55545+CTG1,,,,,,,,,,,,
