,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol
286,Deer Park Energy Center,55464_G_STG1,55464,G,STG1,,Combined Cycle,,ERC_REST,Texas,48,Harris,201,48201,282.0,5703.0,2004.0,9999,,,Y,Natural Gas,,,,DLNB,SCR,2003.0,,,,,,,,0.00865,0.00865,0.00865,0.00865,,,,,,,,,,,,Natural Gas,55464.0,29.713414,-95.134508,,,,,,,,,3.26102283606551,117.0,POINT (-95.134508 29.713414),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,4.0,89.676,28789.32859048466,112.80000000000001,0.0,13170.0,3.5999999999999996,22.1976132340816,1,0.0,1,1,False,False,False,False,55464+STG1
287,Green Power 2,55470_G_ST1,55470,G,ST1,,Combined Cycle,,ERC_REST,Texas,48,Galveston,167,48167,110.0,7590.0,2003.0,9999,,,Y,Natural Gas,,,,DLNB,SCR,2003.0,,,,,,,,0.01042,0.01042,0.01042,0.01042,,,,,,,,,,,,Natural Gas,55470.0,29.378097,-94.932773,,,,,,,,,3.26102283606551,117.0,POINT (-94.932773 29.378097),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,4.0,34.980000000000004,11229.879946642952,44.0,0.0,13170.0,3.5999999999999996,28.351163325737218,1,0.0,1,1,False,False,False,False,55470+ST1
288,Green Power 2,55470_G_ST805,55470,G,ST805,,Combined Cycle,,ERC_REST,Texas,48,Galveston,167,48167,241.5,7590.0,2009.0,9999,,,Y,Natural Gas,,,,DLNB,SCR,2003.0,,,,,,,,0.01042,0.01042,0.01042,0.01042,,,,,,,,,,,,Natural Gas,55470.0,29.378097,-94.932773,,,,,,,,,3.26102283606551,117.0,POINT (-94.932773 29.378097),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,4.0,76.797,24654.69097376612,96.60000000000001,0.0,13170.0,3.5999999999999996,28.351163325737218,1,0.0,1,1,False,False,False,False,55470+ST805
289,Green Power 2,55470_G_TR1,55470,G,TR1,4843.0,Combined Cycle,,ERC_REST,Texas,48,Galveston,167,48167,158.0,7590.0,2003.0,9999,,,Y,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01042,0.01042,0.01042,0.01042,,,,,,,,,,,,Natural Gas,55470.0,29.378097,-94.932773,,,,,,,,,3.26102283606551,117.0,POINT (-94.932773 29.378097),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,4.0,50.244,16130.19119608715,63.2,0.0,13170.0,3.5999999999999996,28.351163325737218,1,0.0,1,1,False,False,False,False,55470+TR1
290,Green Power 2,55470_G_TR2,55470,G,TR2,4844.0,Combined Cycle,,ERC_REST,Texas,48,Galveston,167,48167,158.0,7590.0,2003.0,9999,,,Y,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01042,0.01042,0.01042,0.01042,,,,,,,,,,,,Natural Gas,55470.0,29.378097,-94.932773,,,,,,,,,3.26102283606551,117.0,POINT (-94.932773 29.378097),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,4.0,50.244,16130.19119608715,63.2,0.0,13170.0,3.5999999999999996,28.351163325737218,1,0.0,1,1,False,False,False,False,55470+TR2
291,Green Power 2,55470_G_TR3,55470,G,TR3,4845.0,Combined Cycle,,ERC_REST,Texas,48,Galveston,167,48167,158.0,7590.0,2003.0,9999,,,Y,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01042,0.01042,0.01042,0.01042,,,,,,,,,,,,Natural Gas,55470.0,29.378097,-94.932773,,,,,,,,,3.26102283606551,117.0,POINT (-94.932773 29.378097),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,4.0,50.244,16130.19119608715,63.2,0.0,13170.0,3.5999999999999996,28.351163325737218,1,0.0,1,1,False,False,False,False,55470+TR3
292,Freeport Energy Center,56152_G_CTG1,56152,G,CTG1,,Combined Cycle,,ERC_REST,Texas,48,Brazoria,39,48039,169.4,7590.0,2007.0,9999,,,Y,Natural Gas,,,,,,,,,,,,,,0.07026,0.07026,0.07026,0.07026,,,,,,,,,,,,Natural Gas,56152.0,28.988761,-95.395417,,,,,,,,,3.26102283606551,117.0,POINT (-95.39541699999999 28.988761),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,4.0,53.8692,17294.015117830146,67.76,0.0,13170.0,3.5999999999999996,28.351163325737218,1,0.0,1,1,False,False,False,False,56152+CTG1
293,Freeport Energy Center,56152_G_STG1,56152,G,STG1,,Combined Cycle,,ERC_REST,Texas,48,Brazoria,39,48039,50.0,7590.0,2007.0,9999,,,Y,Natural Gas,,,,,,,,,,,,,,0.07026,0.07026,0.07026,0.07026,,,,,,,,,,,,Natural Gas,56152.0,28.988761,-95.395417,,,,,,,,,3.26102283606551,117.0,POINT (-95.39541699999999 28.988761),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,4.0,31.95,5104.490884837705,20.0,0.0,13170.0,3.5999999999999996,28.351163325737218,1,0.0,1,1,False,False,False,False,56152+STG1
294,Rentech Nitrogen Pasadena Cogeneration,58870_G_MG202,58870,G,MG202,,Non-Fossil Waste,,ERC_REST,Texas,48,Harris,201,48201,14.0,7050.0,2015.0,9999,,,Y,Non-Fossil Waste,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Non-Fossil Waste,58870.0,29.739444,-95.194722,,,,,,,,,0.0,160.1,POINT (-95.194722 29.739444),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,4.0,14.0,1429.2574477545575,5.6000000000000005,0.0,105630.0,5.26,5.26,0,0.0,1,1,False,False,False,False,58870+MG202
295,Friendswood Energy,60468_G_GT-1,60468,G,GT-1,,Combustion Turbine,,ERC_REST,Texas,48,Harris,201,48201,117.0,9086.0,2017.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.011,0.011,0.011,0.011,,,,,,,,,,,,Natural Gas,60468.0,29.647267,-95.451516,,,,,,,,,3.26102283606551,117.0,POINT (-95.451516 29.647267),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,2.0,40.014,2986.1271676300576,46.800000000000004,0.0,7340.0,15.45,45.07965348849122,0,0.0,1,1,False,False,False,False,60468+GT-1
298,Limestone,298_B_LIM1,298,B,LIM1,176.0,Coal Steam,,ERC_REST,Texas,48,Limestone,293,48293,831.0,10342.0,1985.0,9999,tangential,dry,N,"Lignite, Subbituminous",Wet Scrubber,1985.0,0.9,LNC3,SNCR,,1997.0,ESPC,No,ACI,2016.0,,0.6,0.16546,0.16546,0.16546,0.16546,0.1,0.1,0.1,0.9500000000000001,,,,,,,,Lignite,298.0,31.4219,-96.2525,,,,,,,,,1.7568728288292519,215.4,POINT (-96.2525 31.4219),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,12.0,148.749,84836.63850600267,332.40000000000003,0.0,37800.0,4.47,22.639578795752122,1,0.0,1,1,False,False,False,False,298+LIM1
299,Limestone,298_B_LIM2,298,B,LIM2,177.0,Coal Steam,,ERC_REST,Texas,48,Limestone,293,48293,858.0,10301.0,1986.0,9999,tangential,dry,N,"Lignite, Subbituminous",Wet Scrubber,1986.0,0.9,OFA,SNCR,,1997.0,ESPC,No,ACI,2016.0,,0.6,0.18149,0.18149,0.139,0.139,0.1,0.1,0.1,0.9500000000000001,,,,,,,,Lignite,298.0,31.4219,-96.2525,,,,,,,,,1.7568728288292519,215.4,POINT (-96.2525 31.4219),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,12.0,153.582,87593.06358381503,343.20000000000005,0.0,37800.0,4.47,22.567547009770124,1,0.0,1,1,False,False,False,False,298+LIM2
308,Handley,3491_B_4,3491,B,4,2414.0,O/G Steam,,ERC_REST,Texas,48,Tarrant,439,48439,435.0,14014.0,1976.0,9999,wall,dry,N,Natural Gas,,,,,SCR,2003.0,,,,,,,0.5,0.01687,0.01687,0.01687,0.01687,,,,,,,,,,,,Natural Gas,3491.0,32.7283,-97.2192,,,,,,,,,3.26102283606551,117.0,POINT (-97.2192 32.7283),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,7.0,100.485,44409.070698088035,174.0,0.0,37800.0,4.47,50.16997402462205,1,0.0,1,1,False,False,False,False,3491+4
309,Handley,3491_B_5,3491,B,5,2415.0,O/G Steam,,ERC_REST,Texas,48,Tarrant,439,48439,435.0,14074.0,1977.0,9999,wall,dry,N,Natural Gas,,,,,SCR,2003.0,,,,,,,0.5,0.01524,0.01524,0.01524,0.01524,,,,,,,,,,,,Natural Gas,3491.0,32.7283,-97.2192,,,,,,,,,3.26102283606551,117.0,POINT (-97.2192 32.7283),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,7.0,100.485,44409.070698088035,174.0,0.0,37800.0,4.47,50.36563539478598,1,0.0,1,1,False,False,False,False,3491+5
314,Ray Olinger,3576_B_BW3,3576,B,BW3,2465.0,O/G Steam,,ERC_REST,Texas,48,Collin,85,48085,138.0,13386.0,1975.0,9999,wall,dry,N,Natural Gas,,,,FR + LNB + LNBO + OFA,,,,,,,,,0.006,0.0498,0.0498,0.0498,0.0498,,,,,,,,,,,,Natural Gas,3576.0,33.068055,-96.452481,,,,,,,,,3.26102283606551,117.0,POINT (-96.45248100000001 33.068055),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,7.0,31.878,14088.394842152067,55.2,0.0,37800.0,4.47,48.12205168357291,1,0.0,1,1,False,False,False,False,3576+BW3
316,Ray Olinger,3576_G_4,3576,G,4,2467.0,Combustion Turbine,,ERC_REST,Texas,48,Collin,85,48085,75.0,13568.0,2001.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,3.0,0.05812,0.05812,0.05812,0.05812,,,,,,,,,,,,Natural Gas,3576.0,33.068055,-96.452481,,,,,,,,,3.26102283606551,117.0,POINT (-96.45248100000001 33.068055),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,2.0,25.650000000000002,1914.1840818141395,30.0,0.0,7340.0,15.45,59.695557839736836,0,0.0,1,1,False,False,False,False,3576+4
318,R W Miller,3628_B_3,3628,B,3,2495.0,O/G Steam,,ERC_REST,Texas,48,Palo Pinto,363,48363,200.0,12101.0,1975.0,9999,wall,dry,N,"Natural Gas, Distillate Fuel Oil",,,,CM,,,,,,,,,0.8,0.10904,0.10904,0.10904,0.10904,,,,,,,,,,,,Natural Gas,3628.0,32.6581,-98.3103,,,,,,,,,3.26102283606551,117.0,POINT (-98.3103 32.6581),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,7.0,46.2,20417.96353935082,80.0,0.0,37800.0,4.47,43.931637339228736,1,0.0,1,1,False,False,False,False,3628+3
321,Paris Energy Center,50109_G_GEN1,50109,G,GEN1,89668.0,Combined Cycle,,ERC_REST,Texas,48,Lamar,277,48277,78.0,8795.0,1989.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,STM,,,,,,,,,1.09,0.13693,0.13693,0.13693,0.13693,,,,,,,,,,,,Natural Gas,50109.0,33.6968,-95.5577,,,,,,,,,3.26102283606551,117.0,POINT (-95.5577 33.6968),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,49.842,7963.005780346821,31.200000000000003,0.0,13170.0,3.5999999999999996,32.280695843196156,1,0.0,1,1,False,False,False,False,50109+GEN1
322,Paris Energy Center,50109_G_GEN2,50109,G,GEN2,89669.0,Combined Cycle,,ERC_REST,Texas,48,Lamar,277,48277,80.0,8795.0,1989.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,STM,,,,,,,,,1.09,0.13693,0.13693,0.13693,0.13693,,,,,,,,,,,,Natural Gas,50109.0,33.6968,-95.5577,,,,,,,,,3.26102283606551,117.0,POINT (-95.5577 33.6968),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,51.120000000000005,8167.185415740329,32.0,0.0,13170.0,3.5999999999999996,32.280695843196156,1,0.0,1,1,False,False,False,False,50109+GEN2
323,Paris Energy Center,50109_G_GEN3,50109,G,GEN3,,Combined Cycle,,ERC_REST,Texas,48,Lamar,277,48277,78.0,8795.0,1989.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,LNB + STM,,,,,,,,,1.09,0.13693,0.13693,0.13693,0.13693,,,,,,,,,,,,Natural Gas,50109.0,33.6968,-95.5577,,,,,,,,,3.26102283606551,117.0,POINT (-95.5577 33.6968),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,49.842,7963.005780346821,31.200000000000003,0.0,13170.0,3.5999999999999996,32.280695843196156,1,0.0,1,1,False,False,False,False,50109+GEN3
324,Signal Hill Generating LLC,50127_G_GTA,50127,G,GTA,,Combined Cycle,,ERC_WEST,Texas,48,Wichita,485,48485,19.7,11461.0,1987.0,9999,,,N,Natural Gas,,,,,,,,,,,,,,0.09795,0.09795,0.09795,0.09795,,,,,,,,,,,,Natural Gas,50127.0,33.8625,-98.5894,,,,,,,,,3.26102283606551,117.0,POINT (-98.5894 33.8625),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,12.5883,2011.1694086260559,7.88,0.0,13170.0,3.5999999999999996,40.974582724146806,1,0.0,1,1,False,False,False,False,50127+GTA
325,Signal Hill Generating LLC,50127_G_GTB,50127,G,GTB,,Combined Cycle,,ERC_WEST,Texas,48,Wichita,485,48485,19.7,11461.0,1987.0,9999,,,N,Natural Gas,,,,,,,,,,,,,,0.09795,0.09795,0.09795,0.09795,,,,,,,,,,,,Natural Gas,50127.0,33.8625,-98.5894,,,,,,,,,3.26102283606551,117.0,POINT (-98.5894 33.8625),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,12.5883,2011.1694086260559,7.88,0.0,13170.0,3.5999999999999996,40.974582724146806,1,0.0,1,1,False,False,False,False,50127+GTB
326,Signal Hill Generating LLC,50127_G_GTC,50127,G,GTC,,Combined Cycle,,ERC_WEST,Texas,48,Wichita,485,48485,19.7,11461.0,1987.0,9999,,,N,Natural Gas,,,,,,,,,,,,,,0.09795,0.09795,0.09795,0.09795,,,,,,,,,,,,Natural Gas,50127.0,33.8625,-98.5894,,,,,,,,,3.26102283606551,117.0,POINT (-98.5894 33.8625),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,12.5883,2011.1694086260559,7.88,0.0,13170.0,3.5999999999999996,40.974582724146806,1,0.0,1,1,False,False,False,False,50127+GTC
327,Signal Hill Generating LLC,50127_G_STD,50127,G,STD,,Combined Cycle,,ERC_WEST,Texas,48,Wichita,485,48485,17.0,11461.0,1987.0,9999,,,N,Natural Gas,,,,,,,,,,,,,,0.09795,0.09795,0.09795,0.09795,,,,,,,,,,,,Natural Gas,50127.0,33.8625,-98.5894,,,,,,,,,3.26102283606551,117.0,POINT (-98.5894 33.8625),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,10.863,1735.52690084482,6.800000000000001,0.0,13170.0,3.5999999999999996,40.974582724146806,1,0.0,1,1,False,False,False,False,50127+STD
328,Johnson County,54817_G_GT-1,54817,G,GT-1,3804.0,Combined Cycle,,ERC_REST,Texas,48,Johnson,251,48251,163.0,8024.0,1996.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,SCR,2006.0,,,,,,,,0.03418,0.03418,0.03418,0.03418,,,,,,,,,,,,Natural Gas,54817.0,32.3994,-97.4078,,,,,,,,,3.26102283606551,117.0,POINT (-97.40779999999999 32.3994),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,51.834,16640.64028457092,65.2,0.0,13170.0,3.5999999999999996,29.76644723658965,1,0.0,1,1,False,False,False,False,54817+GT-1
329,Johnson County,54817_G_ST-1,54817,G,ST-1,,Combined Cycle,,ERC_REST,Texas,48,Johnson,251,48251,104.0,8024.0,1996.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,SCR,1996.0,,,,,,,3.0,0.03418,0.03418,0.03418,0.03418,,,,,,,,,,,,Natural Gas,54817.0,32.3994,-97.4078,,,,,,,,,3.26102283606551,117.0,POINT (-97.40779999999999 32.3994),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,33.072,10617.341040462428,41.6,0.0,13170.0,3.5999999999999996,29.76644723658965,1,0.0,1,1,False,False,False,False,54817+ST-1
330,Midlothian Energy Facility,55091_G_STK1,55091,G,STK1,3873.0,Combined Cycle,,ERC_REST,Texas,48,Ellis,139,48139,249.0,7715.0,2000.0,9999,,,N,Natural Gas,,,,DLNB + H2O,SCR,,,,,,,,,0.01496,0.01496,0.01496,0.01496,,,,,,,,,,,,Natural Gas,55091.0,32.4302,-97.0537,,,,,,,,,3.26102283606551,117.0,POINT (-97.05370000000001 32.4302),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,79.182,25420.364606491774,99.60000000000001,0.0,13170.0,3.5999999999999996,28.75879118024541,1,0.0,1,1,False,False,False,False,55091+STK1
331,Midlothian Energy Facility,55091_G_STK2,55091,G,STK2,3874.0,Combined Cycle,,ERC_REST,Texas,48,Ellis,139,48139,249.0,7711.0,2000.0,9999,,,N,Natural Gas,,,,DLNB + H2O,SCR,,,,,,,,,0.0143,0.0143,0.0143,0.0143,,,,,,,,,,,,Natural Gas,55091.0,32.4302,-97.0537,,,,,,,,,3.26102283606551,117.0,POINT (-97.05370000000001 32.4302),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,79.182,25420.364606491774,99.60000000000001,0.0,13170.0,3.5999999999999996,28.745747088901147,1,0.0,1,1,False,False,False,False,55091+STK2
332,Midlothian Energy Facility,55091_G_STK3,55091,G,STK3,3875.0,Combined Cycle,,ERC_REST,Texas,48,Ellis,139,48139,240.0,7727.0,2000.0,9999,,,N,Natural Gas,,,,DLNB + H2O,SCR,,,,,,,,,0.0138,0.0138,0.0138,0.0138,,,,,,,,,,,,Natural Gas,55091.0,32.4302,-97.0537,,,,,,,,,3.26102283606551,117.0,POINT (-97.05370000000001 32.4302),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,76.32000000000001,24501.556247220986,96.0,0.0,13170.0,3.5999999999999996,28.797923454278198,1,0.0,1,1,False,False,False,False,55091+STK3
333,Midlothian Energy Facility,55091_G_STK4,55091,G,STK4,3876.0,Combined Cycle,,ERC_REST,Texas,48,Ellis,139,48139,246.0,7716.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01355,0.01355,0.01355,0.01355,,,,,,,,,,,,Natural Gas,55091.0,32.4302,-97.0537,,,,,,,,,3.26102283606551,117.0,POINT (-97.05370000000001 32.4302),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,78.228,25114.09515340151,98.4,0.0,13170.0,3.5999999999999996,28.762052203081474,1,0.0,1,1,False,False,False,False,55091+STK4
334,Midlothian Energy Facility,55091_G_STK5,55091,G,STK5,3877.0,Combined Cycle,,ERC_REST,Texas,48,Ellis,139,48139,247.0,7716.0,2001.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01369,0.01369,0.01369,0.01369,,,,,,,,,,,,Natural Gas,55091.0,32.4302,-97.0537,,,,,,,,,3.26102283606551,117.0,POINT (-97.05370000000001 32.4302),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,78.546,25216.184971098264,98.80000000000001,0.0,13170.0,3.5999999999999996,28.762052203081474,1,0.0,1,1,False,False,False,False,55091+STK5
335,Midlothian Energy Facility,55091_G_STK6,55091,G,STK6,3878.0,Combined Cycle,,ERC_REST,Texas,48,Ellis,139,48139,252.0,7703.0,2001.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01359,0.01359,0.01359,0.01359,,,,,,,,,,,,Natural Gas,55091.0,32.4302,-97.0537,,,,,,,,,3.26102283606551,117.0,POINT (-97.05370000000001 32.4302),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,80.136,25726.634059582037,100.80000000000001,0.0,13170.0,3.5999999999999996,28.719658906212622,1,0.0,1,1,False,False,False,False,55091+STK6
336,Lamar Power Project,55097_G_CTG1,55097,G,CTG1,3879.0,Combined Cycle,,ERC_REST,Texas,48,Lamar,277,48277,150.2,7466.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03437,0.03437,0.03437,0.03437,,,,,,,,,,,,Natural Gas,55097.0,33.6308,-95.59,,,,,,,,,3.26102283606551,117.0,POINT (-95.59 33.6308),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,47.7636,15333.890618052465,60.08,0.0,13170.0,3.5999999999999996,27.946796494065097,1,0.0,1,1,False,False,False,False,55097+CTG1
337,Lamar Power Project,55097_G_CTG2,55097,G,CTG2,3880.0,Combined Cycle,,ERC_REST,Texas,48,Lamar,277,48277,150.2,7466.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03437,0.03437,0.03437,0.03437,,,,,,,,,,,,Natural Gas,55097.0,33.6308,-95.59,,,,,,,,,3.26102283606551,117.0,POINT (-95.59 33.6308),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,47.7636,15333.890618052465,60.08,0.0,13170.0,3.5999999999999996,27.946796494065097,1,0.0,1,1,False,False,False,False,55097+CTG2
338,Lamar Power Project,55097_G_CTG3,55097,G,CTG3,3881.0,Combined Cycle,,ERC_REST,Texas,48,Lamar,277,48277,158.2,7466.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03225,0.03225,0.03225,0.03225,,,,,,,,,,,,Natural Gas,55097.0,33.6308,-95.59,,,,,,,,,3.26102283606551,117.0,POINT (-95.59 33.6308),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,50.307599999999994,16150.609159626498,63.28,0.0,13170.0,3.5999999999999996,27.946796494065097,1,0.0,1,1,False,False,False,False,55097+CTG3
339,Lamar Power Project,55097_G_CTG4,55097,G,CTG4,3882.0,Combined Cycle,,ERC_REST,Texas,48,Lamar,277,48277,158.2,7466.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03225,0.03225,0.03225,0.03225,,,,,,,,,,,,Natural Gas,55097.0,33.6308,-95.59,,,,,,,,,3.26102283606551,117.0,POINT (-95.59 33.6308),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,50.307599999999994,16150.609159626498,63.28,0.0,13170.0,3.5999999999999996,27.946796494065097,1,0.0,1,1,False,False,False,False,55097+CTG4
340,Lamar Power Project,55097_G_STG1,55097,G,STG1,,Combined Cycle,,ERC_REST,Texas,48,Lamar,277,48277,200.6,7466.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03437,0.03437,0.03437,0.03437,,,,,,,,,,,,Natural Gas,55097.0,33.6308,-95.59,,,,,,,,,3.26102283606551,117.0,POINT (-95.59 33.6308),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,63.7908,20479.217429968874,80.24000000000001,0.0,13170.0,3.5999999999999996,27.946796494065097,1,0.0,1,1,False,False,False,False,55097+STG1
341,Lamar Power Project,55097_G_STG2,55097,G,STG2,,Combined Cycle,,ERC_REST,Texas,48,Lamar,277,48277,200.6,7466.0,2000.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03225,0.03225,0.03225,0.03225,,,,,,,,,,,,Natural Gas,55097.0,33.6308,-95.59,,,,,,,,,3.26102283606551,117.0,POINT (-95.59 33.6308),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,63.7908,20479.217429968874,80.24000000000001,0.0,13170.0,3.5999999999999996,27.946796494065097,1,0.0,1,1,False,False,False,False,55097+STG2
342,Tenaska Gateway Generating Station,55132_G_GTG1,55132,G,GTG1,3970.0,Combined Cycle,,ERC_GWAY,Texas,48,Rusk,401,48401,148.0,7348.0,2001.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.03339,0.03339,0.03339,0.03339,,,,,,,,,,,,Natural Gas,55132.0,32.017826,-94.619743,,,,,,,,,3.26102283606551,117.0,POINT (-94.619743 32.017826),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,47.064,15109.293019119608,59.2,0.0,13170.0,3.5999999999999996,27.561995799409367,1,0.0,1,1,False,False,False,False,55132+GTG1
343,Tenaska Gateway Generating Station,55132_G_GTG2,55132,G,GTG2,3971.0,Combined Cycle,,ERC_GWAY,Texas,48,Rusk,401,48401,149.0,7348.0,2001.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.03339,0.03339,0.03339,0.03339,,,,,,,,,,,,Natural Gas,55132.0,32.017826,-94.619743,,,,,,,,,3.26102283606551,117.0,POINT (-94.619743 32.017826),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,47.382,15211.382836816363,59.6,0.0,13170.0,3.5999999999999996,27.561995799409367,1,0.0,1,1,False,False,False,False,55132+GTG2
344,Tenaska Gateway Generating Station,55132_G_GTG3,55132,G,GTG3,3972.0,Combined Cycle,,ERC_GWAY,Texas,48,Rusk,401,48401,150.0,7348.0,2001.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.03339,0.03339,0.03339,0.03339,,,,,,,,,,,,Natural Gas,55132.0,32.017826,-94.619743,,,,,,,,,3.26102283606551,117.0,POINT (-94.619743 32.017826),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,47.7,15313.472654513116,60.0,0.0,13170.0,3.5999999999999996,27.561995799409367,1,0.0,1,1,False,False,False,False,55132+GTG3
345,Tenaska Gateway Generating Station,55132_G_STG1,55132,G,STG1,,Combined Cycle,,ERC_GWAY,Texas,48,Rusk,401,48401,398.0,7348.0,2001.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.03339,0.03339,0.03339,0.03339,,,,,,,,,,,,Natural Gas,55132.0,32.017826,-94.619743,,,,,,,,,3.26102283606551,117.0,POINT (-94.619743 32.017826),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,4.0,126.56400000000001,40631.74744330814,159.20000000000002,0.0,13170.0,3.5999999999999996,27.561995799409367,1,0.0,1,1,False,False,False,False,55132+STG1
